Net_Name,Route_Class,Reference_Domain,Topology,Impedance_Target,Geometry_Rule,Pair_Group,Pair_Mate,Length_Group,Length_Rule,Layer_Rule,Via_Rule,Priority,Source_Authority,Status
U13_EN_N,MODEM_SIM_CONTROL,GND_MODEM,POINT_TO_POINT_FAIL_CLOSED_CONTROL,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_DUAL_SIM_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
U8_MAIN_DTR_1V8,MODEM_SIM_CONTROL,GND_MODEM,POINT_TO_POINT_FAIL_CLOSED_CONTROL,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CELLULAR_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
U8_MAIN_RI_1V8,MODEM_SIM_CONTROL,GND_MODEM,POINT_TO_POINT_FAIL_CLOSED_CONTROL,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CELLULAR_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
U8_MAIN_RXD_1V8,UART_SIGNAL,GND_MODEM,POINT_TO_POINT_SERIES_SEGMENT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CELLULAR_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
U8_MAIN_TXD_1V8,UART_SIGNAL,GND_MODEM,POINT_TO_POINT_SERIES_SEGMENT,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CELLULAR_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
U8_PWRKEY_N,MODEM_SIM_CONTROL,GND_MODEM,POINT_TO_POINT_FAIL_CLOSED_CONTROL,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CELLULAR_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
U8_RESET_N,MODEM_SIM_CONTROL,GND_MODEM,POINT_TO_POINT_FAIL_CLOSED_CONTROL,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CELLULAR_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
U8_STATUS_1V8,MODEM_SIM_CONTROL,GND_MODEM,POINT_TO_POINT_FAIL_CLOSED_CONTROL,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CELLULAR_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
U8_VDD_EXT_1V8,POWER_RAIL,GND_MODEM,PLANE_OR_SHORT_WIDE_BRANCH,NOT_CONTROLLED_IMPEDANCE,WIDTH_FROM_LOAD_CURRENT_DC_DROP_AND_THERMAL_REVIEW,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CELLULAR_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
USB_CC1,ANALOG_SENSE_BIAS,GND_DIGITAL,POINT_TO_POINT_OR_SUPERVISOR_NETWORK,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
USB_CC2,ANALOG_SENSE_BIAS,GND_DIGITAL,POINT_TO_POINT_OR_SUPERVISOR_NETWORK,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
USB_DM_CONN,USB_90OHM_DIFF,GND_DIGITAL,DIFFERENTIAL_SERIES_SEGMENT,90_OHM_DIFFERENTIAL_FACTORY_STACKUP_PENDING,NO_NUMERIC_WIDTH_OR_GAP_UNTIL_FACTORY_STACKUP,USB_MAIN_CONNECTOR_SEGMENT,USB_DP_CONN,USB_MAIN_CONNECTOR_SEGMENT,PAIR_SKEW_LIMIT_REQUIRES_FINAL_STACKUP_AND_SI_REVIEW,PAIR_ON_ONE_LAYER_OVER_UNINTERRUPTED_REFERENCE,MATCHED_PAIR_TRANSITIONS_WITH_ADJACENT_RETURN_VIAS,P0,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
USB_DM_U1,USB_90OHM_DIFF,GND_DIGITAL,DIFFERENTIAL_SERIES_SEGMENT,90_OHM_DIFFERENTIAL_FACTORY_STACKUP_PENDING,NO_NUMERIC_WIDTH_OR_GAP_UNTIL_FACTORY_STACKUP,USB_MAIN_MCU_SEGMENT,USB_DP_U1,USB_MAIN_MCU_SEGMENT,PAIR_SKEW_LIMIT_REQUIRES_FINAL_STACKUP_AND_SI_REVIEW,PAIR_ON_ONE_LAYER_OVER_UNINTERRUPTED_REFERENCE,MATCHED_PAIR_TRANSITIONS_WITH_ADJACENT_RETURN_VIAS,P0,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
USB_DP_CONN,USB_90OHM_DIFF,GND_DIGITAL,DIFFERENTIAL_SERIES_SEGMENT,90_OHM_DIFFERENTIAL_FACTORY_STACKUP_PENDING,NO_NUMERIC_WIDTH_OR_GAP_UNTIL_FACTORY_STACKUP,USB_MAIN_CONNECTOR_SEGMENT,USB_DM_CONN,USB_MAIN_CONNECTOR_SEGMENT,PAIR_SKEW_LIMIT_REQUIRES_FINAL_STACKUP_AND_SI_REVIEW,PAIR_ON_ONE_LAYER_OVER_UNINTERRUPTED_REFERENCE,MATCHED_PAIR_TRANSITIONS_WITH_ADJACENT_RETURN_VIAS,P0,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
USB_DP_U1,USB_90OHM_DIFF,GND_DIGITAL,DIFFERENTIAL_SERIES_SEGMENT,90_OHM_DIFFERENTIAL_FACTORY_STACKUP_PENDING,NO_NUMERIC_WIDTH_OR_GAP_UNTIL_FACTORY_STACKUP,USB_MAIN_MCU_SEGMENT,USB_DM_U1,USB_MAIN_MCU_SEGMENT,PAIR_SKEW_LIMIT_REQUIRES_FINAL_STACKUP_AND_SI_REVIEW,PAIR_ON_ONE_LAYER_OVER_UNINTERRUPTED_REFERENCE,MATCHED_PAIR_TRANSITIONS_WITH_ADJACENT_RETURN_VIAS,P0,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md;hardware/PCB_MAIN_PASSIVE_SUPPORT_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
USB_SHIELD,ANALOG_SENSE_BIAS,SHIELD_COUPLING_NETWORK_REVIEW_B,POINT_TO_POINT_OR_SUPERVISOR_NETWORK,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
USB_VBUS_CONN,POWER_RAIL,GND_DIGITAL,PLANE_OR_SHORT_WIDE_BRANCH,NOT_CONTROLLED_IMPEDANCE,WIDTH_FROM_LOAD_CURRENT_DC_DROP_AND_THERMAL_REVIEW,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
USB_VBUS_SENSE,ANALOG_SENSE_BIAS,GND_DIGITAL,POINT_TO_POINT_OR_SUPERVISOR_NETWORK,NOT_CONTROLLED_IMPEDANCE,FABRICATOR_MINIMUMS_AND_REVIEW_B,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_CONNECTOR_FIXTURE_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
VCORE_1V1,POWER_RAIL,GND_DIGITAL,PLANE_OR_SHORT_WIDE_BRANCH,NOT_CONTROLLED_IMPEDANCE,WIDTH_FROM_LOAD_CURRENT_DC_DROP_AND_THERMAL_REVIEW,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_MCU_PIN_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
VREF+,POWER_RAIL,GND_DIGITAL,PLANE_OR_SHORT_WIDE_BRANCH,NOT_CONTROLLED_IMPEDANCE,WIDTH_FROM_LOAD_CURRENT_DC_DROP_AND_THERMAL_REVIEW,,,,NOT_APPLICABLE,SIGNAL_LAYER_WITH_CONTINUOUS_LOCAL_REFERENCE,MINIMIZE_TRANSITIONS,P1,hardware/kicad/PCB_RULES.md;hardware/PCB_MAIN_MCU_PIN_AUTHORITY_REV_A.md,PRE_ROUTE_CONSTRAINT_CONTROLLED_ROUTING_NOT_COMPLETE
